id,ids,name,syn
ICD10:N89.2,"[""""""ICD10:N89.2""""""]","Severe vaginal dysplasia, not elsewhere classified","['''Severe vaginal dysplasia, not elsewhere classified''','''Severe vaginal dysplasia NOS''','''vaginal intraepithelial neoplasia [VAIN], grade III, with or without mention of severe dysplasiaD07.2''']"
ICD10:N89.3,"[""""""ICD10:N89.3""""""]","Dysplasia of vagina, unspecified","['''Dysplasia of vagina, unspecified''']"
ICD10:N89.4,"[""""""ICD10:N89.4""""""]",Leukoplakia of vagina,['''Leukoplakia of vagina''']
ICD10:N89.5,"[""""""ICD10:N89.5""""""]",Stricture and atresia of vagina,"['''Stricture and atresia of vagina''','''postoperative adhesions of vaginaN99.2''','''Vaginal: stenosis''','''Vaginal: adhesions''']"
ICD10:N89.6,"[""""""ICD10:N89.6""""""]",Tight hymenal ring,"['''Tight hymenal ring''','''Tight introitus''','''imperforate hymenQ52.3''','''Rigid hymen''']"
ICD10:N89.7,"[""""""ICD10:N89.7""""""]",Haematocolpos,"['''Haematocolpos''','''Haematocolpos with haematometra or haematosalpinx''']"
ICD10:N89.8,"[""""""ICD10:N89.8""""""]",Other specified noninflammatory disorders of vagina,"['''Leukorrhoea NOS''','''Other specified noninflammatory disorders of vagina''','''Pessary ulcer of vagina''','''current obstetric traumaO70.-O71.4O71.7-O71.8''','''old laceration involving muscles of pelvic floorN81.8''','''Old vaginal laceration''']"
ICD10:N89.9,"[""""""ICD10:N89.9""""""]","Noninflammatory disorder of vagina, unspecified","['''Noninflammatory disorder of vagina, unspecified''']"
ICD10:N90,"[""""""ICD10:N90""""""]",Other noninflammatory disorders of vulva and perineum,"['''current obstetric traumaO70.-O71.7-O71.8''','''inflammation of vulvaN76.-''','''carcinoma in situ of vulvaD07.1''','''Other noninflammatory disorders of vulva and perineum''']"
ICD10:N90.0,"[""""""ICD10:N90.0""""""]",Mild vulvar dysplasia,"['''Mild vulvar dysplasia''','''Vulvar intraepithelial neoplasia [VIN], grade I''']"
ICD10:N90.1,"[""""""ICD10:N90.1""""""]",Moderate vulvar dysplasia,"['''Vulvar intraepithelial neoplasia [VIN], grade II''','''Moderate vulvar dysplasia''']"
ICD10:N90.2,"[""""""ICD10:N90.2""""""]","Severe vulvar dysplasia, not elsewhere classified","['''Severe vulvar dysplasia, not elsewhere classified''','''vulvar intraepithelial neoplasia grade III, [VIN] with or without mention of severe dysplasiaD07.1''','''Severe vulvar dysplasia NOS''']"
ICD10:N90.3,"[""""""ICD10:N90.3""""""]","Dysplasia of vulva, unspecified","['''Dysplasia of vulva, unspecified''']"
ICD10:N90.4,"[""""""ICD10:N90.4""""""]",Leukoplakia of vulva,"['''Kraurosis of vulva''','''Dystrophy of vulva''','''Leukoplakia of vulva''']"
ICD10:N90.5,"[""""""ICD10:N90.5""""""]",Atrophy of vulva,"['''Stenosis of vulva''','''Atrophy of vulva''']"
ICD10:N90.6,"[""""""ICD10:N90.6""""""]",Hypertrophy of vulva,"['''Hypertrophy of labia''','''Hypertrophy of vulva''']"
ICD10:N90.7,"[""""""ICD10:N90.7""""""]",Vulvar cyst,['''Vulvar cyst''']
ICD10:N90.8,"[""""""ICD10:N90.8""""""]",Other specified noninflammatory disorders of vulva and perineum,"['''Other specified noninflammatory disorders of vulva and perineum''','''Hypertrophy of clitoris''','''Adhesions of vulva''']"
ICD10:N90.9,"[""""""ICD10:N90.9""""""]","Noninflammatory disorder of vulva and perineum, unspecified","['''Noninflammatory disorder of vulva and perineum, unspecified''']"
ICD10:N91,"[""""""ICD10:N91""""""]","Absent, scanty and rare menstruation","['''Absent, scanty and rare menstruation''','''ovarian dysfunctionE28.-''']"
ICD10:N91.0,"[""""""ICD10:N91.0""""""]",Primary amenorrhoea,['''Primary amenorrhoea''']
ICD10:N91.1,"[""""""ICD10:N91.1""""""]",Secondary amenorrhoea,['''Secondary amenorrhoea''']
ICD10:N91.2,"[""""""ICD10:N91.2""""""]","Amenorrhoea, unspecified","['''Absence of menstruation NOS''','''Amenorrhoea, unspecified''']"
ICD10:N91.3,"[""""""ICD10:N91.3""""""]",Primary oligomenorrhoea,['''Primary oligomenorrhoea''']
ICD10:N91.4,"[""""""ICD10:N91.4""""""]",Secondary oligomenorrhoea,['''Secondary oligomenorrhoea''']
ICD10:N91.5,"[""""""ICD10:N91.5""""""]","Oligomenorrhoea, unspecified","['''Hypomenorrhoea NOS''','''Oligomenorrhoea, unspecified''']"
ICD10:N92,"[""""""ICD10:N92""""""]","Excessive, frequent and irregular menstruation","['''Excessive, frequent and irregular menstruation''','''postmenopausal bleedingN95.0''']"
ICD10:N92.0,"[""""""ICD10:N92.0""""""]",Excessive and frequent menstruation with regular cycle,"['''Heavy periods NOS''','''Excessive and frequent menstruation with regular cycle''','''Polymenorrhoea''','''Menorrhagia NOS''']"
ICD10:N92.1,"[""""""ICD10:N92.1""""""]",Excessive and frequent menstruation with irregular cycle,"['''Irregular intermenstrual bleeding''','''Menometrorrhagia''','''Irregular, shortened intervals between menstrual bleeding''','''Excessive and frequent menstruation with irregular cycle''','''Metrorrhagia''']"
ICD10:N92.2,"[""""""ICD10:N92.2""""""]",Excessive menstruation at puberty,"['''Excessive menstruation at puberty''','''Puberty bleeding''','''Excessive bleeding associated with onset of menstrual periods''','''Pubertal menorrhagia''']"
ICD10:N92.3,"[""""""ICD10:N92.3""""""]",Ovulation bleeding,"['''Regular intermenstrual bleeding''','''Ovulation bleeding''']"
ICD10:N92.4,"[""""""ICD10:N92.4""""""]",Excessive bleeding in the premenopausal period,"['''Menorrhagia or metrorrhagia: preclimacteric''','''Menorrhagia or metrorrhagia: premenopausal''','''Menorrhagia or metrorrhagia: menopausal''','''Excessive bleeding in the premenopausal period''','''Menorrhagia or metrorrhagia: climacteric''']"
ICD10:N92.5,"[""""""ICD10:N92.5""""""]",Other specified irregular menstruation,['''Other specified irregular menstruation''']
ICD10:N92.6,"[""""""ICD10:N92.6""""""]","Irregular menstruation, unspecified","['''Irregular menstruation, unspecified''','''irregular menstruation with: lengthened intervals or scanty bleedingN91.3-N91.5''','''irregular menstruation with: shortened intervals or excessive bleedingN92.1''','''Irregular: bleeding NOS''','''Irregular: periods NOS''']"
ICD10:N93,"[""""""ICD10:N93""""""]",Other abnormal uterine and vaginal bleeding,"['''Other abnormal uterine and vaginal bleeding''','''neonatal vaginal haemorrhageP54.6''','''pseudomensesP54.6''']"
ICD10:N93.0,"[""""""ICD10:N93.0""""""]",Postcoital and contact bleeding,['''Postcoital and contact bleeding''']
ICD10:N93.8,"[""""""ICD10:N93.8""""""]",Other specified abnormal uterine and vaginal bleeding,"['''Dysfunctional or functional uterine or vaginal bleeding NOS''','''Other specified abnormal uterine and vaginal bleeding''']"
ICD10:N93.9,"[""""""ICD10:N93.9""""""]","Abnormal uterine and vaginal bleeding, unspecified","['''Abnormal uterine and vaginal bleeding, unspecified''']"
ICD10:N94,"[""""""ICD10:N94""""""]",Pain and other conditions associated with female genital organs and menstrual cycle,['''Pain and other conditions associated with female genital organs and menstrual cycle''']
ICD10:N94.0,"[""""""ICD10:N94.0""""""]",Mittelschmerz,['''Mittelschmerz''']
ICD10:N94.1,"[""""""ICD10:N94.1""""""]",Dyspareunia,"['''Dyspareunia''','''psychogenic dyspareuniaF52.6''']"
ICD10:N94.2,"[""""""ICD10:N94.2""""""]",Vaginismus,"['''Vaginismus''','''psychogenic vaginismusF52.5''']"
ICD10:N94.3,"[""""""ICD10:N94.3""""""]",Premenstrual tension syndrome,['''Premenstrual tension syndrome''']
ICD10:N94.4,"[""""""ICD10:N94.4""""""]",Primary dysmenorrhoea,['''Primary dysmenorrhoea''']
ICD10:N94.5,"[""""""ICD10:N94.5""""""]",Secondary dysmenorrhoea,['''Secondary dysmenorrhoea''']
ICD10:N94.6,"[""""""ICD10:N94.6""""""]","Dysmenorrhoea, unspecified","['''Dysmenorrhoea, unspecified''']"
ICD10:N94.8,"[""""""ICD10:N94.8""""""]",Other specified conditions associated with female genital organs and menstrual cycle,['''Other specified conditions associated with female genital organs and menstrual cycle''']
ICD10:N94.9,"[""""""ICD10:N94.9""""""]",Unspecified condition associated with female genital organs and menstrual cycle,['''Unspecified condition associated with female genital organs and menstrual cycle''']
ICD10:N95,"[""""""ICD10:N95""""""]",Menopausal and other perimenopausal disorders,"['''postmenopausal: urethritisN34.2''','''postmenopausal: osteoporosis with pathological fractureM80.0''','''premature menopause NOSE28.3''','''excessive bleeding in the premenopausal periodN92.4''','''postmenopausal: osteoporosisM81.0''','''Menopausal and other perimenopausal disorders''']"
ICD10:N95.0,"[""""""ICD10:N95.0""""""]",Postmenopausal bleeding,"['''Postmenopausal bleeding''','''that associated with artificial menopauseN95.3''']"
ICD10:N95.1,"[""""""ICD10:N95.1""""""]",Menopausal and female climacteric states,"['''those associated with artificial menopauseN95.3''','''Menopausal and female climacteric states''','''Symptoms such as flushing, sleeplessness, headache, lack of concentration, associated with menopause''']"
ICD10:N95.2,"[""""""ICD10:N95.2""""""]",Postmenopausal atrophic vaginitis,"['''Senile (atrophic) vaginitis''','''Postmenopausal atrophic vaginitis''','''that associated with artificial menopauseN95.3''']"
ICD10:N95.3,"[""""""ICD10:N95.3""""""]",States associated with artificial menopause,"['''Post-artificial-menopause syndrome''','''States associated with artificial menopause''']"
ICD10:N95.8,"[""""""ICD10:N95.8""""""]",Other specified menopausal and perimenopausal disorders,['''Other specified menopausal and perimenopausal disorders''']
ICD10:N95.9,"[""""""ICD10:N95.9""""""]","Menopausal and perimenopausal disorder, unspecified","['''Menopausal and perimenopausal disorder, unspecified''']"
ICD10:N96,"[""""""ICD10:N96""""""]",Habitual aborter,"['''with current abortionO03-O06''','''Habitual aborter''','''Relative infertility''','''Investigation or care in a nonpregnant woman''','''currently pregnantO26.2''']"
ICD10:N97,"[""""""ICD10:N97""""""]",Female infertility,"['''Female infertility''','''relative infertilityN96''','''inability to achieve a pregnancy''','''sterility, female NOS''']"
ICD10:N97.0,"[""""""ICD10:N97.0""""""]",Female infertility associated with anovulation,['''Female infertility associated with anovulation''']
ICD10:N97.1,"[""""""ICD10:N97.1""""""]",Female infertility of tubal origin,"['''Tubal: block''','''Tubal: occlusion''','''Female infertility of tubal origin''','''Tubal: stenosis''','''Associated with congenital anomaly of tube''']"
ICD10:N97.2,"[""""""ICD10:N97.2""""""]",Female infertility of uterine origin,"['''Nonimplantation of ovum''','''Female infertility of uterine origin''','''Associated with congenital anomaly of uterus''']"
ICD10:N97.3,"[""""""ICD10:N97.3""""""]",Female infertility of cervical origin,['''Female infertility of cervical origin''']
ICD10:N97.4,"[""""""ICD10:N97.4""""""]",Female infertility associated with male factors,['''Female infertility associated with male factors''']
ICD10:N97.8,"[""""""ICD10:N97.8""""""]",Female infertility of other origin,['''Female infertility of other origin''']
ICD10:N97.9,"[""""""ICD10:N97.9""""""]","Female infertility, unspecified","['''Female infertility, unspecified''']"
ICD10:N98,"[""""""ICD10:N98""""""]",Complications associated with artificial fertilization,['''Complications associated with artificial fertilization''']
ICD10:N98.0,"[""""""ICD10:N98.0""""""]",Infection associated with artificial insemination,['''Infection associated with artificial insemination''']
ICD10:N98.1,"[""""""ICD10:N98.1""""""]",Hyperstimulation of ovaries,"['''Hyperstimulation of ovaries: associated with induced ovulation''','''Hyperstimulation of ovaries''','''Hyperstimulation of ovaries: NOS''']"
ICD10:N98.2,"[""""""ICD10:N98.2""""""]",Complications of attempted introduction of fertilized ovum following in vitro fertilization,['''Complications of attempted introduction of fertilized ovum following in vitro fertilization''']
ICD10:N98.3,"[""""""ICD10:N98.3""""""]",Complications of attempted introduction of embryo in embryo transfer,['''Complications of attempted introduction of embryo in embryo transfer''']
ICD10:N98.8,"[""""""ICD10:N98.8""""""]",Other complications associated with artificial fertilization,"['''Other complications associated with artificial fertilization''','''Complications of artificial insemination by: donor''','''Complications of artificial insemination by: husband''']"
ICD10:N98.9,"[""""""ICD10:N98.9""""""]","Complication associated with artificial fertilization, unspecified","['''Complication associated with artificial fertilization, unspecified''']"
ICD10:N99,"[""""""ICD10:N99""""""]","Postprocedural disorders of genitourinary system, not elsewhere classified","['''postoophorectomy osteoporosisM81.1''','''irradiation cystitisN30.4''','''postoophorectomy osteoporosis with pathological fractureM80.1''','''states associated with artificial menopauseN95.3''','''Postprocedural disorders of genitourinary system, not elsewhere classified''']"
ICD10:N99.0,"[""""""ICD10:N99.0""""""]",Postprocedural renal failure,['''Postprocedural renal failure''']
ICD10:N99.1,"[""""""ICD10:N99.1""""""]",Postprocedural urethral stricture,"['''Postcatheterization urethral stricture''','''Postprocedural urethral stricture''']"
ICD10:N99.2,"[""""""ICD10:N99.2""""""]",Postoperative adhesions of vagina,['''Postoperative adhesions of vagina''']
ICD10:N99.3,"[""""""ICD10:N99.3""""""]",Prolapse of vaginal vault after hysterectomy,['''Prolapse of vaginal vault after hysterectomy''']
ICD10:N99.4,"[""""""ICD10:N99.4""""""]",Postprocedural pelvic peritoneal adhesions,['''Postprocedural pelvic peritoneal adhesions''']
ICD10:N99.5,"[""""""ICD10:N99.5""""""]",Malfunction of external stoma of urinary tract,['''Malfunction of external stoma of urinary tract''']
ICD10:N99.8,"[""""""ICD10:N99.8""""""]",Other postprocedural disorders of genitourinary system,"['''Other postprocedural disorders of genitourinary system''','''Residual ovary syndrome''']"
ICD10:N99.9,"[""""""ICD10:N99.9""""""]","Postprocedural disorder of genitourinary system, unspecified","['''Postprocedural disorder of genitourinary system, unspecified''']"
ICD10:O00,"[""""""ICD10:O00""""""]",Ectopic pregnancy,"['''Ectopic pregnancy''','''ruptured ectopic pregnancy''']"
ICD10:O00.0,"[""""""ICD10:O00.0""""""]",Abdominal pregnancy,"['''maternal care for viable fetus in abdominal pregnancyO36.7''','''delivery of viable fetus in abdominal pregnancyO83.3''','''Abdominal pregnancy''']"
ICD10:O00.1,"[""""""ICD10:O00.1""""""]",Tubal pregnancy,"['''Fallopian pregnancy''','''Tubal abortion''','''Tubal pregnancy''','''Rupture of (fallopian) tube due to pregnancy''']"
ICD10:O00.2,"[""""""ICD10:O00.2""""""]",Ovarian pregnancy,['''Ovarian pregnancy''']
ICD10:O00.8,"[""""""ICD10:O00.8""""""]",Other ectopic pregnancy,"['''Pregnancy: cervical''','''Other ectopic pregnancy''','''Pregnancy: intraligamentous''','''Pregnancy: cornual''','''Pregnancy: mural''']"
ICD10:O00.9,"[""""""ICD10:O00.9""""""]","Ectopic pregnancy, unspecified","['''Ectopic pregnancy, unspecified''']"
ICD10:O01,"[""""""ICD10:O01""""""]",Hydatidiform mole,"['''Hydatidiform mole''','''malignant hydatidiform moleD39.2''']"
ICD10:O01.0,"[""""""ICD10:O01.0""""""]",Classical hydatidiform mole,"['''Complete hydatidiform mole''','''Classical hydatidiform mole''']"
ICD10:O01.1,"[""""""ICD10:O01.1""""""]",Incomplete and partial hydatidiform mole,['''Incomplete and partial hydatidiform mole''']
ICD10:O01.9,"[""""""ICD10:O01.9""""""]","Hydatidiform mole, unspecified","['''Trophoblastic disease NOS''','''Hydatidiform mole, unspecified''','''Vesicular mole NOS''']"
ICD10:O02,"[""""""ICD10:O02""""""]",Other abnormal products of conception,"['''papyraceous fetusO31.0''','''Other abnormal products of conception''']"
ICD10:O02.0,"[""""""ICD10:O02.0""""""]",Blighted ovum and nonhydatidiform mole,"['''Mole: carneous''','''Blighted ovum and nonhydatidiform mole''','''Mole: intrauterine NOS''','''Pathological ovum''','''Mole: fleshy''']"
ICD10:O02.1,"[""""""ICD10:O02.1""""""]",Missed abortion,"['''Missed abortion''','''Early fetal death with retention of dead fetus''','''missed abortion with: mole: hydatidiformO01.-''','''missed abortion with: blighted ovumO02.0''','''missed abortion with: mole: nonhydatidiformO02.0''']"
ICD10:O02.8,"[""""""ICD10:O02.8""""""]",Other specified abnormal products of conception,"['''those with: mole: hydatidiformO01.-''','''Other specified abnormal products of conception''','''those with: blighted ovumO02.0''','''those with: mole: nonhydatidiformO02.0''']"
ICD10:O02.9,"[""""""ICD10:O02.9""""""]","Abnormal product of conception, unspecified","['''Abnormal product of conception, unspecified''']"
ICD10:O03,"[""""""ICD10:O03""""""]",Spontaneous abortion,"['''Spontaneous abortion''','''miscarriage''']"
ICD10:O04,"[""""""ICD10:O04""""""]",Medical abortion,"['''Medical abortion''','''termination of pregnancy: legal''','''therapeutic abortion''','''termination of pregnancy: therapeutic''']"
ICD10:O05,"[""""""ICD10:O05""""""]",Other abortion,['''Other abortion''']
ICD10:O06,"[""""""ICD10:O06""""""]",Unspecified abortion,"['''induced abortion NOS''','''Unspecified abortion''']"
ICD10:O07,"[""""""ICD10:O07""""""]",Failed attempted abortion,"['''failure of attempted induction of abortion''','''incomplete abortionO03-O06''','''Failed attempted abortion''']"
ICD10:O07.0,"[""""""ICD10:O07.0""""""]","Failed medical abortion, complicated by genital tract and pelvic infection","['''Failed medical abortion, complicated by genital tract and pelvic infection''','''With conditions in O08.0''']"
ICD10:O07.1,"[""""""ICD10:O07.1""""""]","Failed medical abortion, complicated by delayed or excessive haemorrhage","['''With conditions in O08.1''','''Failed medical abortion, complicated by delayed or excessive haemorrhage''']"
