head,tail,relation
PA449286,ATC:C05AD04,External_vocabulary(Chemicals)
PA449286,ATC:D04AB02,External_vocabulary(Chemicals)
PA449286,ATC:N01BB06,External_vocabulary(Chemicals)
PA449286,ATC:S01HA06,External_vocabulary(Chemicals)
PA449286,ATC:S02DA04,External_vocabulary(Chemicals)
PA449286,UMLS:C0012050,External_vocabulary(Chemicals)
PA449286,RxNorm:3339,External_vocabulary(Chemicals)
PA449286,NDFRT:N0000147191,External_vocabulary(Chemicals)
dichloroacetic acid,PA165947835,Name-PharmGKB_Id(Chemicals)
PA165947835,dichloroacetic acid,PharmGKB_Id-Name(Chemicals)
dichloroacetic acid,DCA,Synonym(Chemicals)
dichloroacetic acid,dichloroacetate,Synonym(Chemicals)
PA165947835,ChEBI:CHEBI:36386,Cross_reference(Chemicals)
PA165947835,Chemical Abstracts Service:79-43-6,Cross_reference(Chemicals)
PA165947835,DrugBank:DB08809,Cross_reference(Chemicals)
PA165947835,KEGG Compound:C11149,Cross_reference(Chemicals)
PA165947835,URL:http://en.wikipedia.org/wiki/Dichloroacetic_acid,Cross_reference(Chemicals)
PA165947835,UMLS:C0600203,External_vocabulary(Chemicals)
PA165947835,RxNorm:3347,External_vocabulary(Chemicals)
PA165947835,NDFRT:N0000147360,External_vocabulary(Chemicals)
dichlorphenamide,PA164745512,Name-PharmGKB_Id(Chemicals)
PA164745512,dichlorphenamide,PharmGKB_Id-Name(Chemicals)
dichlorphenamide,"4,5-dicholorobenzene-1,3-disulfonamide",Synonym(Chemicals)
dichlorphenamide,Dichlofenamide,Synonym(Chemicals)
dichlorphenamide,Dichlorophenamide,Synonym(Chemicals)
dichlorphenamide,Dichlorphenamid,Synonym(Chemicals)
dichlorphenamide,Diclofenamida [INN-Spanish],Synonym(Chemicals)
dichlorphenamide,Diclofenamide,Synonym(Chemicals)
dichlorphenamide,Diclofenamidum [INN-Latin],Synonym(Chemicals)
PA164745512,BindingDB:10883,Cross_reference(Chemicals)
PA164745512,ChEBI:CHEBI:101085,Cross_reference(Chemicals)
PA164745512,Chemical Abstracts Service:120-97-8,Cross_reference(Chemicals)
PA164745512,ChemSpider:2930,Cross_reference(Chemicals)
PA164745512,DrugBank:DB01144,Cross_reference(Chemicals)
PA164745512,HET:I7A,Cross_reference(Chemicals)
PA164745512,KEGG Compound:C07459,Cross_reference(Chemicals)
PA164745512,KEGG Drug:D00518,Cross_reference(Chemicals)
PA164745512,PDB:I7A,Cross_reference(Chemicals)
PA164745512,PubChem Compound:3038,Cross_reference(Chemicals)
PA164745512,PubChem Substance:46505039,Cross_reference(Chemicals)
PA164745512,PubChem Substance:9662,Cross_reference(Chemicals)
PA164745512,Therapeutic Targets Database:DAP000601,Cross_reference(Chemicals)
PA164745512,URL:http://en.wikipedia.org/wiki/Dichlorphenamide,Cross_reference(Chemicals)
PA164745512,ATC:S01EC02,External_vocabulary(Chemicals)
PA164745512,UMLS:C0012086,External_vocabulary(Chemicals)
PA164745512,RxNorm:3353,External_vocabulary(Chemicals)
PA164745512,NDFRT:N0000146279,External_vocabulary(Chemicals)
diclofenac,PA449293,Name-PharmGKB_Id(Chemicals)
PA449293,diclofenac,PharmGKB_Id-Name(Chemicals)
diclofenac,Diclofenac Acid,Synonym(Chemicals)
diclofenac,Diclofenac Potassium,Synonym(Chemicals)
diclofenac,Diclofenac Sodium,Synonym(Chemicals)
diclofenac,ISV-205,Synonym(Chemicals)
PA449293,BindingDB:13066,Cross_reference(Chemicals)
PA449293,ChEBI:CHEBI:4507,Cross_reference(Chemicals)
PA449293,Chemical Abstracts Service:15307-79-6,Cross_reference(Chemicals)
PA449293,ChemSpider:2925,Cross_reference(Chemicals)
PA449293,DrugBank:DB00586,Cross_reference(Chemicals)
PA449293,Drugs Product Database (DPD):02241225,Cross_reference(Chemicals)
PA449293,FDA Drug Label at DailyMed:a0a86ecf-e6fe-4c85-ac60-f62fd63e2590,Cross_reference(Chemicals)
PA449293,HET:DIF,Cross_reference(Chemicals)
PA449293,KEGG Compound:C01690,Cross_reference(Chemicals)
PA449293,National Drug Code Directory:0781-5017-01,Cross_reference(Chemicals)
PA449293,PDB:DIF,Cross_reference(Chemicals)
PA449293,PubChem Compound:3033,Cross_reference(Chemicals)
PA449293,PubChem Substance:46504644,Cross_reference(Chemicals)
PA449293,PubChem Substance:4831,Cross_reference(Chemicals)
PA449293,Therapeutic Targets Database:DAP000620,Cross_reference(Chemicals)
PA449293,URL:http://en.wikipedia.org/wiki/Diclofenac,Cross_reference(Chemicals)
PA449293,ATC:D11AX18,External_vocabulary(Chemicals)
PA449293,ATC:M01AB05,External_vocabulary(Chemicals)
PA449293,ATC:M02AA15,External_vocabulary(Chemicals)
PA449293,ATC:S01BC03,External_vocabulary(Chemicals)
PA449293,UMLS:C0012091,External_vocabulary(Chemicals)
PA449293,RxNorm:3355,External_vocabulary(Chemicals)
PA449293,NDFRT:N0000147806,External_vocabulary(Chemicals)
diclofenac acyl glucuronide,PA166163692,Name-PharmGKB_Id(Chemicals)
PA166163692,diclofenac acyl glucuronide,PharmGKB_Id-Name(Chemicals)
diclofenac acyl glucuronide,DF-AG,Synonym(Chemicals)
PA166163692,PubChem Compound:16084218,Cross_reference(Chemicals)
dicloxacillin,PA164749649,Name-PharmGKB_Id(Chemicals)
PA164749649,dicloxacillin,PharmGKB_Id-Name(Chemicals)
dicloxacillin,Diclossacillina [DCIT],Synonym(Chemicals)
dicloxacillin,Dicloxacilin,Synonym(Chemicals)
dicloxacillin,Dicloxacilina [INN-Spanish],Synonym(Chemicals)
dicloxacillin,Dicloxacillin Sodium,Synonym(Chemicals)
dicloxacillin,Dicloxacilline [INN-French],Synonym(Chemicals)
dicloxacillin,Dicloxacillinum [INN-Latin],Synonym(Chemicals)
dicloxacillin,Dicloxacycline,Synonym(Chemicals)
PA164749649,ChEBI:CHEBI:4511,Cross_reference(Chemicals)
PA164749649,ChemSpider:17358,Cross_reference(Chemicals)
PA164749649,DrugBank:DB00485,Cross_reference(Chemicals)
PA164749649,FDA Drug Label at DailyMed:65c3e99b-ec77-416c-ad70-596d6f0a9c31,Cross_reference(Chemicals)
PA164749649,KEGG Compound:C06950,Cross_reference(Chemicals)
PA164749649,KEGG Drug:D02348,Cross_reference(Chemicals)
PA164749649,National Drug Code Directory:0781-2248-01,Cross_reference(Chemicals)
PA164749649,PubChem Compound:18381,Cross_reference(Chemicals)
PA164749649,PubChem Substance:46508182,Cross_reference(Chemicals)
PA164749649,PubChem Substance:9165,Cross_reference(Chemicals)
PA164749649,Therapeutic Targets Database:DAP000435,Cross_reference(Chemicals)
PA164749649,URL:http://en.wikipedia.org/wiki/Dicloxacillin,Cross_reference(Chemicals)
PA164749649,ATC:J01CF01,External_vocabulary(Chemicals)
PA164749649,UMLS:C0012093,External_vocabulary(Chemicals)
PA164749649,RxNorm:3356,External_vocabulary(Chemicals)
PA164749649,NDFRT:N0000147807,External_vocabulary(Chemicals)
dicumarol,PA449298,Name-PharmGKB_Id(Chemicals)
PA449298,dicumarol,PharmGKB_Id-Name(Chemicals)
dicumarol,BHC,Synonym(Chemicals)
dicumarol,Bis-Hydroxycoumarin,Synonym(Chemicals)
dicumarol,Bishydroxycoumarin,Synonym(Chemicals)
dicumarol,Dicoumarin,Synonym(Chemicals)
dicumarol,Dicoumarol,Synonym(Chemicals)
PA449298,BindingDB:35525,Cross_reference(Chemicals)
PA449298,ChEBI:CHEBI:4513,Cross_reference(Chemicals)
PA449298,Chemical Abstracts Service:66-76-2,Cross_reference(Chemicals)
PA449298,DrugBank:DB00266,Cross_reference(Chemicals)
PA449298,KEGG Compound:C00796,Cross_reference(Chemicals)
PA449298,KEGG Drug:D03798,Cross_reference(Chemicals)
PA449298,PubChem Compound:653,Cross_reference(Chemicals)
PA449298,PubChem Substance:4054,Cross_reference(Chemicals)
PA449298,Therapeutic Targets Database:DAP000768,Cross_reference(Chemicals)
PA449298,URL:http://en.wikipedia.org/wiki/Dicumarol,Cross_reference(Chemicals)
PA449298,ATC:B01AA01,External_vocabulary(Chemicals)
PA449298,UMLS:C0005640,External_vocabulary(Chemicals)
PA449298,RxNorm:1598,External_vocabulary(Chemicals)
PA449298,NDFRT:N0000147021,External_vocabulary(Chemicals)
dicyclomine,PA164744928,Name-PharmGKB_Id(Chemicals)
PA164744928,dicyclomine,PharmGKB_Id-Name(Chemicals)
PA164744928,BindingDB:50010101,Cross_reference(Chemicals)
PA164744928,ChEBI:CHEBI:4514,Cross_reference(Chemicals)
PA164744928,ChemSpider:2934,Cross_reference(Chemicals)
PA164744928,DrugBank:DB00804,Cross_reference(Chemicals)
PA164744928,Drugs Product Database (DPD):00392820,Cross_reference(Chemicals)
PA164744928,FDA Drug Label at DailyMed:ac145b81-5f26-4914-b47f-6c4958e94146,Cross_reference(Chemicals)
PA164744928,IUPHAR Ligand:355,Cross_reference(Chemicals)
PA164744928,KEGG Compound:C06951,Cross_reference(Chemicals)
PA164744928,National Drug Code Directory:0378-1610-01,Cross_reference(Chemicals)
PA164744928,PubChem Compound:3042,Cross_reference(Chemicals)
PA164744928,PubChem Substance:46505371,Cross_reference(Chemicals)
PA164744928,PubChem Substance:9166,Cross_reference(Chemicals)
PA164744928,Therapeutic Targets Database:DAP001118,Cross_reference(Chemicals)
PA164744928,URL:http://en.wikipedia.org/wiki/Dicyclomine,Cross_reference(Chemicals)
PA164744928,ATC:A03AA07,External_vocabulary(Chemicals)
PA164744928,UMLS:C0012125,External_vocabulary(Chemicals)
PA164744928,RxNorm:3361,External_vocabulary(Chemicals)
PA164744928,NDFRT:N0000147808,External_vocabulary(Chemicals)
didanosine,PA449301,Name-PharmGKB_Id(Chemicals)
PA449301,didanosine,PharmGKB_Id-Name(Chemicals)
didanosine,DDI,Synonym(Chemicals)
didanosine,Dideoxyinosine,Synonym(Chemicals)
PA449301,ChEBI:CHEBI:490877,Cross_reference(Chemicals)
PA449301,Chemical Abstracts Service:69655-05-6,Cross_reference(Chemicals)
PA449301,ChemSpider:45864,Cross_reference(Chemicals)
PA449301,DrugBank:DB00900,Cross_reference(Chemicals)
PA449301,Drugs Product Database (DPD):02244596,Cross_reference(Chemicals)
PA449301,FDA Drug Label at DailyMed:d4401ca0-98ae-af38-84c7-2f615d0706b9,Cross_reference(Chemicals)
PA449301,HET:2DI,Cross_reference(Chemicals)
PA449301,KEGG Compound:C06953,Cross_reference(Chemicals)
PA449301,KEGG Drug:D00296,Cross_reference(Chemicals)
PA449301,National Drug Code Directory:0087-6632-41,Cross_reference(Chemicals)
PA449301,PDB:2DI,Cross_reference(Chemicals)
PA449301,PubChem Compound:50599,Cross_reference(Chemicals)
PA449301,PubChem Substance:189028,Cross_reference(Chemicals)
PA449301,PubChem Substance:46506255,Cross_reference(Chemicals)
PA449301,Therapeutic Targets Database:DNC000528,Cross_reference(Chemicals)
PA449301,URL:http://en.wikipedia.org/wiki/Didanosine,Cross_reference(Chemicals)
PA449301,ATC:J05AF02,External_vocabulary(Chemicals)
PA449301,UMLS:C0012133,External_vocabulary(Chemicals)
PA449301,RxNorm:3364,External_vocabulary(Chemicals)
PA449301,NDFRT:N0000148104,External_vocabulary(Chemicals)
didesethyl sunitinib,PA166178346,Name-PharmGKB_Id(Chemicals)
PA166178346,didesethyl sunitinib,PharmGKB_Id-Name(Chemicals)
didesethyl sunitinib,"n,n-didesethyl sunitinib",Synonym(Chemicals)
PA166178346,PubChem Compound:71433884,Cross_reference(Chemicals)
didesmethyl clomipramine,PA166131316,Name-PharmGKB_Id(Chemicals)
PA166131316,didesmethyl clomipramine,PharmGKB_Id-Name(Chemicals)
PA166131316,PubChem Compound:3085253,Cross_reference(Chemicals)
didesmethylcitalopram,PA166131293,Name-PharmGKB_Id(Chemicals)
PA166131293,didesmethylcitalopram,PharmGKB_Id-Name(Chemicals)
PA166131293,PubChem Compound:162976,Cross_reference(Chemicals)
didesmethyldoxepin,PA166131527,Name-PharmGKB_Id(Chemicals)
PA166131527,didesmethyldoxepin,PharmGKB_Id-Name(Chemicals)
didesmethyldoxepin,didemethyldoxepin,Synonym(Chemicals)
PA166131527,PubChem Compound:6433441,Cross_reference(Chemicals)
dienestrol,PA164745534,Name-PharmGKB_Id(Chemicals)
PA164745534,dienestrol,PharmGKB_Id-Name(Chemicals)
dienestrol,Dehydrostilbestrol,Synonym(Chemicals)
dienestrol,Dehydrostilboestrol,Synonym(Chemicals)
dienestrol,Dienesterol,Synonym(Chemicals)
dienestrol,Dienoestrol,Synonym(Chemicals)
PA164745534,ChEBI:CHEBI:4518,Cross_reference(Chemicals)
PA164745534,Chemical Abstracts Service:84-17-3,Cross_reference(Chemicals)
PA164745534,DrugBank:DB00890,Cross_reference(Chemicals)
PA164745534,Drugs Product Database (DPD):00441295,Cross_reference(Chemicals)
PA164745534,KEGG Compound:C08090,Cross_reference(Chemicals)
PA164745534,KEGG Drug:D00898,Cross_reference(Chemicals)
PA164745534,PubChem Compound:3049,Cross_reference(Chemicals)
PA164745534,PubChem Substance:10290,Cross_reference(Chemicals)
PA164745534,Therapeutic Targets Database:DAP001015,Cross_reference(Chemicals)
PA164745534,URL:http://en.wikipedia.org/wiki/Dienestrol,Cross_reference(Chemicals)
PA164745534,ATC:G03CB01,External_vocabulary(Chemicals)
PA164745534,ATC:G03CC02,External_vocabulary(Chemicals)
PA164745534,UMLS:C0012145,External_vocabulary(Chemicals)
PA164745534,RxNorm:3368,External_vocabulary(Chemicals)
PA164745534,NDFRT:N0000146879,External_vocabulary(Chemicals)
diethylcarbamazine,PA164748883,Name-PharmGKB_Id(Chemicals)
PA164748883,diethylcarbamazine,PharmGKB_Id-Name(Chemicals)
diethylcarbamazine,Carbamazine,Synonym(Chemicals)
diethylcarbamazine,Carbilazine,Synonym(Chemicals)
diethylcarbamazine,Diethyl carbamazine,Synonym(Chemicals)
diethylcarbamazine,Ditrazine base,Synonym(Chemicals)
diethylcarbamazine,Ethodryl,Synonym(Chemicals)
PA164748883,BindingDB:50024883,Cross_reference(Chemicals)
PA164748883,ChemSpider:2944,Cross_reference(Chemicals)
PA164748883,DrugBank:DB00711,Cross_reference(Chemicals)
PA164748883,Drugs Product Database (DPD):00346667,Cross_reference(Chemicals)
PA164748883,KEGG Compound:C07968,Cross_reference(Chemicals)
PA164748883,KEGG Drug:D00803,Cross_reference(Chemicals)
PA164748883,PubChem Compound:3052,Cross_reference(Chemicals)
PA164748883,PubChem Substance:10169,Cross_reference(Chemicals)
PA164748883,PubChem Substance:46506830,Cross_reference(Chemicals)
PA164748883,Therapeutic Targets Database:DAP000914,Cross_reference(Chemicals)
PA164748883,URL:http://en.wikipedia.org/wiki/Diethylcarbamazine,Cross_reference(Chemicals)
PA164748883,ATC:P02CB02,External_vocabulary(Chemicals)
PA164748883,UMLS:C0012191,External_vocabulary(Chemicals)
PA164748883,RxNorm:3384,External_vocabulary(Chemicals)
PA164748883,NDFRT:N0000167124,External_vocabulary(Chemicals)
diethylpropion,PA164778098,Name-PharmGKB_Id(Chemicals)
PA164778098,diethylpropion,PharmGKB_Id-Name(Chemicals)
diethylpropion,Amfepramone HCL,Synonym(Chemicals)
diethylpropion,Amfepramone Hydrochloride,Synonym(Chemicals)
diethylpropion,Amfepramonum [INN-Latin],Synonym(Chemicals)
diethylpropion,Amphepramonum hydrochloride,Synonym(Chemicals)
diethylpropion,Anfepramona [INN-Spanish],Synonym(Chemicals)
diethylpropion,DEA No. 1610,Synonym(Chemicals)
diethylpropion,Diethylcathinone,Synonym(Chemicals)
diethylpropion,Diethylpropion HCL,Synonym(Chemicals)
diethylpropion,Diethylpropion Hydrochloride,Synonym(Chemicals)
diethylpropion,Diethylpropione,Synonym(Chemicals)
diethylpropion,Diethylpropione hydrochloride,Synonym(Chemicals)
diethylpropion,alpha-Benzoyltriethylamine,Synonym(Chemicals)
diethylpropion,alpha-Diethylaminopropiophenone,Synonym(Chemicals)
PA164778098,ChEBI:CHEBI:4530,Cross_reference(Chemicals)
PA164778098,Chemical Abstracts Service:134-80-5,Cross_reference(Chemicals)
PA164778098,ChemSpider:6762,Cross_reference(Chemicals)
PA164778098,DrugBank:DB00937,Cross_reference(Chemicals)
PA164778098,Drugs Product Database (DPD):02047675,Cross_reference(Chemicals)
PA164778098,FDA Drug Label at DailyMed:701ba14c-e668-4308-8430-765a7aad47fa,Cross_reference(Chemicals)
PA164778098,KEGG Compound:C06954,Cross_reference(Chemicals)
PA164778098,National Drug Code Directory:64720-208-10,Cross_reference(Chemicals)
PA164778098,PubChem Compound:7029,Cross_reference(Chemicals)
PA164778098,PubChem Substance:46506622,Cross_reference(Chemicals)
PA164778098,PubChem Substance:9169,Cross_reference(Chemicals)
PA164778098,Therapeutic Targets Database:DAP001452,Cross_reference(Chemicals)
PA164778098,URL:http://en.wikipedia.org/wiki/Diethylpropion,Cross_reference(Chemicals)
PA164778098,ATC:A08AA03,External_vocabulary(Chemicals)
PA164778098,UMLS:C0012201,External_vocabulary(Chemicals)
PA164778098,RxNorm:3389,External_vocabulary(Chemicals)
PA164778098,NDFRT:N0000147809,External_vocabulary(Chemicals)
diethylstilbestrol,PA449307,Name-PharmGKB_Id(Chemicals)
PA449307,diethylstilbestrol,PharmGKB_Id-Name(Chemicals)
diethylstilbestrol,DEB,Synonym(Chemicals)
diethylstilbestrol,DES,Synonym(Chemicals)
diethylstilbestrol,Diethylstilbesterol,Synonym(Chemicals)
diethylstilbestrol,Diethylstilbestrol BP,Synonym(Chemicals)
diethylstilbestrol,Diethylstilboesterol,Synonym(Chemicals)
diethylstilbestrol,Dietilestilbestrol,Synonym(Chemicals)
diethylstilbestrol,Percutatrine oestrogenique iscovesco,Synonym(Chemicals)
diethylstilbestrol,Rcra waste number U089,Synonym(Chemicals)
diethylstilbestrol,trans-Diethylstilbesterol,Synonym(Chemicals)
diethylstilbestrol,trans-Diethylstilbestrol,Synonym(Chemicals)
diethylstilbestrol,trans-Diethylstilboesterol,Synonym(Chemicals)
PA449307,ChEBI:CHEBI:4531,Cross_reference(Chemicals)
PA449307,ChemSpider:2946,Cross_reference(Chemicals)
PA449307,DrugBank:DB00255,Cross_reference(Chemicals)
PA449307,Drugs Product Database (DPD):02100304,Cross_reference(Chemicals)
PA449307,HET:DES,Cross_reference(Chemicals)
PA449307,KEGG Compound:C07620,Cross_reference(Chemicals)
PA449307,KEGG Drug:D00577,Cross_reference(Chemicals)
PA449307,PDB:DES,Cross_reference(Chemicals)
PA449307,PubChem Compound:448537,Cross_reference(Chemicals)
PA449307,PubChem Substance:46507453,Cross_reference(Chemicals)
PA449307,PubChem Substance:9822,Cross_reference(Chemicals)
PA449307,Therapeutic Targets Database:DAP001011,Cross_reference(Chemicals)
PA449307,URL:http://en.wikipedia.org/wiki/Diethylstilbestrol,Cross_reference(Chemicals)
PA449307,ATC:G03CB02,External_vocabulary(Chemicals)
PA449307,ATC:G03CC05,External_vocabulary(Chemicals)
PA449307,ATC:L02AA01,External_vocabulary(Chemicals)
PA449307,UMLS:C0012203,External_vocabulary(Chemicals)
PA449307,RxNorm:3390,External_vocabulary(Chemicals)
PA449307,NDFRT:N0000145815,External_vocabulary(Chemicals)
diflomotecan,PA134653756,Name-PharmGKB_Id(Chemicals)
PA134653756,diflomotecan,PharmGKB_Id-Name(Chemicals)
diflorasone,PA164749408,Name-PharmGKB_Id(Chemicals)
PA164749408,diflorasone,PharmGKB_Id-Name(Chemicals)
diflorasone,Diflorasone Diacetate,Synonym(Chemicals)
PA164749408,ChEBI:CHEBI:59750,Cross_reference(Chemicals)
PA164749408,DrugBank:DB00223,Cross_reference(Chemicals)
PA164749408,Drugs Product Database (DPD):00481807,Cross_reference(Chemicals)
PA164749408,FDA Drug Label at DailyMed:b20c9420-8fb4-4a49-93f0-c0e4074d6d71,Cross_reference(Chemicals)
PA164749408,KEGG Drug:D01327,Cross_reference(Chemicals)
PA164749408,National Drug Code Directory:51672-1296-1,Cross_reference(Chemicals)
PA164749408,PubChem Compound:71414,Cross_reference(Chemicals)
PA164749408,PubChem Substance:7848390,Cross_reference(Chemicals)
PA164749408,Therapeutic Targets Database:DAP001184,Cross_reference(Chemicals)
PA164749408,URL:http://en.wikipedia.org/wiki/Diflorasone,Cross_reference(Chemicals)
PA164749408,MeSH:C014477,External_vocabulary(Chemicals)
PA164749408,ATC:D07AC10,External_vocabulary(Chemicals)
PA164749408,UMLS:C0304612,External_vocabulary(Chemicals)
PA164749408,RxNorm:91311,External_vocabulary(Chemicals)
PA164749408,NDFRT:N0000147811,External_vocabulary(Chemicals)
diflunisal,PA449313,Name-PharmGKB_Id(Chemicals)
PA449313,diflunisal,PharmGKB_Id-Name(Chemicals)
PA449313,ChEBI:CHEBI:39669,Cross_reference(Chemicals)
PA449313,ChEBI:CHEBI:4538,Cross_reference(Chemicals)
PA449313,Chemical Abstracts Service:22494-42-4,Cross_reference(Chemicals)
PA449313,ChemSpider:2951,Cross_reference(Chemicals)
PA449313,DrugBank:DB00861,Cross_reference(Chemicals)
PA449313,Drugs Product Database (DPD):02058413,Cross_reference(Chemicals)
PA449313,HET:FHI,Cross_reference(Chemicals)
PA449313,KEGG Compound:C01691,Cross_reference(Chemicals)
PA449313,KEGG Drug:D00130,Cross_reference(Chemicals)
PA449313,National Drug Code Directory:54868-3049-3,Cross_reference(Chemicals)
PA449313,PDB:FHI,Cross_reference(Chemicals)
PA449313,PubChem Compound:3059,Cross_reference(Chemicals)
PA449313,PubChem Substance:46507807,Cross_reference(Chemicals)
PA449313,PubChem Substance:4832,Cross_reference(Chemicals)
PA449313,Therapeutic Targets Database:DAP000152,Cross_reference(Chemicals)
PA449313,URL:http://en.wikipedia.org/wiki/Diflunisal,Cross_reference(Chemicals)
PA449313,ATC:N02BA11,External_vocabulary(Chemicals)
PA449313,UMLS:C0012228,External_vocabulary(Chemicals)
PA449313,RxNorm:3393,External_vocabulary(Chemicals)
PA449313,NDFRT:N0000146300,External_vocabulary(Chemicals)
difluorodeoxyuridine,PA166131569,Name-PharmGKB_Id(Chemicals)
PA166131569,difluorodeoxyuridine,PharmGKB_Id-Name(Chemicals)
difluorodeoxyuridine,"2',2'-difluorodeoxyuridine",Synonym(Chemicals)
difluorodeoxyuridine monophosphate,PA166179662,Name-PharmGKB_Id(Chemicals)
PA166179662,difluorodeoxyuridine monophosphate,PharmGKB_Id-Name(Chemicals)
