head,tail,relation
"Muscular Atrophy, Spinal",X-Linked Bulbo-Spinal Atrophy,Synonym(Phenotypes)
PA444996,MeSH:D009134,External_vocabulary(Phenotypes)
PA444996,SnoMedCT:192885003,External_vocabulary(Phenotypes)
PA444996,SnoMedCT:192887006,External_vocabulary(Phenotypes)
PA444996,SnoMedCT:5262007,External_vocabulary(Phenotypes)
PA444996,UMLS:C0026847,External_vocabulary(Phenotypes)
PA444996,MedDRA:10051207,External_vocabulary(Phenotypes)
PA444996,NDFRT:N0000002063,External_vocabulary(Phenotypes)
Muscular Diseases,PA444997,Name-PharmGKB_Id(Phenotypes)
PA444997,Muscular Diseases,PharmGKB_Id-Name(Phenotypes)
Muscular Diseases,Disorder of muscle,Synonym(Phenotypes)
Muscular Diseases,Muscle Disorder,Synonym(Phenotypes)
Muscular Diseases,Muscle Disorders,Synonym(Phenotypes)
Muscular Diseases,Muscular Disease,Synonym(Phenotypes)
Muscular Diseases,Myopathic Condition,Synonym(Phenotypes)
Muscular Diseases,Myopathic Conditions,Synonym(Phenotypes)
Muscular Diseases,Myopathies,Synonym(Phenotypes)
Muscular Diseases,Myopathy,Synonym(Phenotypes)
PA444997,MeSH:D009135,External_vocabulary(Phenotypes)
PA444997,SnoMedCT:129565002,External_vocabulary(Phenotypes)
PA444997,UMLS:C0026848,External_vocabulary(Phenotypes)
PA444997,MedDRA:10013237,External_vocabulary(Phenotypes)
PA444997,NDFRT:N0000002064,External_vocabulary(Phenotypes)
"Muscular Disorders, Atrophic",PA447129,Name-PharmGKB_Id(Phenotypes)
PA447129,"Muscular Disorders, Atrophic",PharmGKB_Id-Name(Phenotypes)
"Muscular Disorders, Atrophic",Atrophic Muscular Disorder,Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Atrophic Muscular Disorders,Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophies, Disuse",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophies, Spinobulbar",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophies, Spinobulbar Muscular",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophies, Spinopontine",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophy, Disuse",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophy, Muscular, Spinobulbar",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophy, Spinobulbar",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophy, Spinobulbar Muscular",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Atrophy, Spinopontine",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Disorder, Atrophic Muscular",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Disorders, Atrophic Muscular",Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Disuse Atrophies,Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Disuse Atrophy,Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Muscular Atrophies, Spinobulbar",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Muscular Atrophy, Spinobulbar",Synonym(Phenotypes)
"Muscular Disorders, Atrophic","Muscular Disorder, Atrophic",Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Spinobulbar Atrophies,Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Spinobulbar Atrophy,Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Spinobulbar Muscular Atrophies,Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Spinobulbar Muscular Atrophy,Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Spinopontine Atrophies,Synonym(Phenotypes)
"Muscular Disorders, Atrophic",Spinopontine Atrophy,Synonym(Phenotypes)
PA447129,MeSH:D020966,External_vocabulary(Phenotypes)
PA447129,UMLS:C0752352,External_vocabulary(Phenotypes)
PA447129,NDFRT:N0000004236,External_vocabulary(Phenotypes)
Muscular Dystrophies,PA444998,Name-PharmGKB_Id(Phenotypes)
PA444998,Muscular Dystrophies,PharmGKB_Id-Name(Phenotypes)
Muscular Dystrophies,Distal Myopathies,Synonym(Phenotypes)
Muscular Dystrophies,Distal Myopathy,Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophies, Limb-Girdle Muscular",Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophies, Muscular",Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophies, Oculopharyngeal Muscular",Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophies, Scapuloperoneal Muscular",Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophy, Limb-Girdle Muscular",Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophy, Muscular",Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophy, Oculopharyngeal Muscular",Synonym(Phenotypes)
Muscular Dystrophies,"Dystrophy, Scapuloperoneal Muscular",Synonym(Phenotypes)
Muscular Dystrophies,Hereditary progressive muscular dystrophy,Synonym(Phenotypes)
Muscular Dystrophies,Hereditary progressive muscular dystrophy NOS,Synonym(Phenotypes)
Muscular Dystrophies,Limb-Girdle Muscular Dystrophies,Synonym(Phenotypes)
Muscular Dystrophies,Limb-Girdle Muscular Dystrophy,Synonym(Phenotypes)
Muscular Dystrophies,MD - Muscular dystrophy,Synonym(Phenotypes)
Muscular Dystrophies,"Muscular Dystrophies, Limb-Girdle",Synonym(Phenotypes)
Muscular Dystrophies,"Muscular Dystrophies, Oculopharyngeal",Synonym(Phenotypes)
Muscular Dystrophies,"Muscular Dystrophies, Scapuloperoneal",Synonym(Phenotypes)
Muscular Dystrophies,Muscular Dystrophy,Synonym(Phenotypes)
Muscular Dystrophies,"Muscular Dystrophy, Limb Girdle",Synonym(Phenotypes)
Muscular Dystrophies,"Muscular Dystrophy, Limb-Girdle",Synonym(Phenotypes)
Muscular Dystrophies,"Muscular Dystrophy, Oculopharyngeal",Synonym(Phenotypes)
Muscular Dystrophies,"Muscular Dystrophy, Scapuloperoneal",Synonym(Phenotypes)
Muscular Dystrophies,"Muscular dystrophy, NOS",Synonym(Phenotypes)
Muscular Dystrophies,Myodystrophica,Synonym(Phenotypes)
Muscular Dystrophies,Myodystrophicas,Synonym(Phenotypes)
Muscular Dystrophies,Myodystrophies,Synonym(Phenotypes)
Muscular Dystrophies,Myodystrophy,Synonym(Phenotypes)
Muscular Dystrophies,"Myopathies, Distal",Synonym(Phenotypes)
Muscular Dystrophies,"Myopathy, Distal",Synonym(Phenotypes)
Muscular Dystrophies,Oculopharyngeal Muscular Dystrophies,Synonym(Phenotypes)
Muscular Dystrophies,Oculopharyngeal Muscular Dystrophy,Synonym(Phenotypes)
Muscular Dystrophies,Scapuloperoneal Muscular Dystrophies,Synonym(Phenotypes)
Muscular Dystrophies,Scapuloperoneal Muscular Dystrophy,Synonym(Phenotypes)
PA444998,MeSH:D009136,External_vocabulary(Phenotypes)
PA444998,SnoMedCT:193225000,External_vocabulary(Phenotypes)
PA444998,SnoMedCT:193236007,External_vocabulary(Phenotypes)
PA444998,SnoMedCT:73297009,External_vocabulary(Phenotypes)
PA444998,UMLS:C0026850,External_vocabulary(Phenotypes)
PA444998,MedDRA:10019897,External_vocabulary(Phenotypes)
PA444998,NDFRT:N0000002065,External_vocabulary(Phenotypes)
"Muscular Dystrophy, Duchenne",PA447025,Name-PharmGKB_Id(Phenotypes)
PA447025,"Muscular Dystrophy, Duchenne",PharmGKB_Id-Name(Phenotypes)
"Muscular Dystrophy, Duchenne",Becker Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Childhood Muscular Dystrophy, Pseudohypertrophic",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Childhood Pseudohypertrophic Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",DMD - Duchenne muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Duchenne Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Duchenne Type Progressive Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Duchenne-Type Progressive Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Dystrophies, Pseudohypertrophic Muscular",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Dystrophy, Becker Muscular",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Dystrophy, Duchenne Muscular",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Dystrophy, Pseudohypertrophic Muscular",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Muscular Dystrophies, Pseudohypertrophic",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Muscular Dystrophy, Becker",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Muscular Dystrophy, Childhood, Pseudohypertrophic",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Muscular Dystrophy, Pseudohypertrophic",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Muscular Dystrophy, Pseudohypertrophic, Childhood",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Progressive Muscular Dystrophy, Duchenne Type",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Pseudohypertrophic Childhood Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Pseudohypertrophic Muscular Dystrophies,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Pseudohypertrophic Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne","Pseudohypertrophic Muscular Dystrophy, Childhood",Synonym(Phenotypes)
"Muscular Dystrophy, Duchenne",Pseudohypertrophic muscular dystrophy,Synonym(Phenotypes)
PA447025,MeSH:D020388,External_vocabulary(Phenotypes)
PA447025,SnoMedCT:76670001,External_vocabulary(Phenotypes)
PA447025,UMLS:C0013264,External_vocabulary(Phenotypes)
PA447025,MedDRA:10013801,External_vocabulary(Phenotypes)
PA447025,NDFRT:N0000004131,External_vocabulary(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",PA447026,Name-PharmGKB_Id(Phenotypes)
PA447026,"Muscular Dystrophy, Emery-Dreifuss",PharmGKB_Id-Name(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Benign scapuloperoneal muscular dystrophy with early contractures,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Central core disease,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss","Dystrophy, Emery-Dreifuss Muscular",Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",EMD - Emery-Dreifuss muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Emery Dreifuss Syndrome,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Emery Dreifuss Type Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Emery-Dreifuss Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Emery-Dreifuss Syndrome,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Emery-Dreifuss Type Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Emery-Dreifuss muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss","Muscular Dystrophy, Emery Dreifuss",Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss","Muscular Dystrophy, Emery Dreifuss Type",Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss","Muscular Dystrophy, Emery-Dreifuss",Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss","Muscular Dystrophy, Emery-Dreifuss Type",Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss","Myopathy, Central Core",Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Scapuloperoneal Myopathy,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss",Scapuloperoneal Syndrome,Synonym(Phenotypes)
"Muscular Dystrophy, Emery-Dreifuss","Syndrome, Emery-Dreifuss",Synonym(Phenotypes)
PA447026,MeSH:D020389,External_vocabulary(Phenotypes)
PA447026,SnoMedCT:111508004,External_vocabulary(Phenotypes)
PA447026,UMLS:C0410189,External_vocabulary(Phenotypes)
PA447026,NDFRT:N0000004132,External_vocabulary(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",PA447027,Name-PharmGKB_Id(Phenotypes)
PA447027,"Muscular Dystrophy, Facioscapulohumeral",PharmGKB_Id-Name(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Atrophies, Facioscapulohumeral",Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Atrophy, Facioscapulohumeral",Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Dystrophies, Facioscapulohumeral Muscular",Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Dystrophies, Landouzy-Dejerine",Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Dystrophy, Facioscapulohumeral Muscular",Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Dystrophy, Landouzy-Dejerine",Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",FMD - Facioscapulohumeral muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",FSHD - Facioscapulohumeral muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Facioscapulohumeral Atrophies,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Facioscapulohumeral Atrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Facioscapulohumeral Muscular Dystrophies,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Facioscapulohumeral Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Facioscapulohumeral Type Progressive Muscular Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Fascioscapulohumeral muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Landouzy Dejerine Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Landouzy-Dejerine Dystrophies,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Landouzy-Dejerine Dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Landouzy-Dejerine muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral",Landouzy-D̩j̩rine muscular dystrophy,Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Muscular Dystrophies, Facioscapulohumeral",Synonym(Phenotypes)
"Muscular Dystrophy, Facioscapulohumeral","Progressive Muscular Dystrophy, Facioscapulohumeral Type",Synonym(Phenotypes)
PA447027,MeSH:D020391,External_vocabulary(Phenotypes)
PA447027,SnoMedCT:399091004,External_vocabulary(Phenotypes)
PA447027,UMLS:C0238288,External_vocabulary(Phenotypes)
PA447027,MedDRA:10064087,External_vocabulary(Phenotypes)
PA447027,NDFRT:N0000004133,External_vocabulary(Phenotypes)
Muscular hypertonicity,PA165109130,Name-PharmGKB_Id(Phenotypes)
PA165109130,Muscular hypertonicity,PharmGKB_Id-Name(Phenotypes)
Muscular hypertonicity,Muscle hypertonicity,Synonym(Phenotypes)
Muscular hypertonicity,Scottie cramp,Synonym(Phenotypes)
PA165109130,MeSH:D009122,External_vocabulary(Phenotypes)
PA165109130,SnoMedCT:41581000,External_vocabulary(Phenotypes)
PA165109130,UMLS:C0026826,External_vocabulary(Phenotypes)
PA165109130,MedDRA:10020852,External_vocabulary(Phenotypes)
PA165109130,NDFRT:N0000002058,External_vocabulary(Phenotypes)
Musculoskeletal Abnormalities,PA445000,Name-PharmGKB_Id(Phenotypes)
PA445000,Musculoskeletal Abnormalities,PharmGKB_Id-Name(Phenotypes)
Musculoskeletal Abnormalities,"Abnormalities, Musculoskeletal",Synonym(Phenotypes)
Musculoskeletal Abnormalities,"Abnormality, Musculoskeletal",Synonym(Phenotypes)
Musculoskeletal Abnormalities,Congenital deformity of musculoskeletal system,Synonym(Phenotypes)
Musculoskeletal Abnormalities,"Congenital deformity of musculoskeletal system, NOS",Synonym(Phenotypes)
Musculoskeletal Abnormalities,Musculoskeletal Abnormality,Synonym(Phenotypes)
PA445000,MeSH:D009139,External_vocabulary(Phenotypes)
PA445000,SnoMedCT:205117007,External_vocabulary(Phenotypes)
PA445000,SnoMedCT:268281003,External_vocabulary(Phenotypes)
PA445000,SnoMedCT:73573004,External_vocabulary(Phenotypes)
PA445000,UMLS:C0151491,External_vocabulary(Phenotypes)
PA445000,MedDRA:10002622,External_vocabulary(Phenotypes)
PA445000,NDFRT:N0000002066,External_vocabulary(Phenotypes)
Musculoskeletal Diseases,PA445001,Name-PharmGKB_Id(Phenotypes)
PA445001,Musculoskeletal Diseases,PharmGKB_Id-Name(Phenotypes)
Musculoskeletal Diseases,"Disease of the musculoskeletal system, NOS",Synonym(Phenotypes)
Musculoskeletal Diseases,"Disease, Musculoskeletal",Synonym(Phenotypes)
Musculoskeletal Diseases,"Diseases, Musculoskeletal",Synonym(Phenotypes)
Musculoskeletal Diseases,Disorder of musculoskeletal system,Synonym(Phenotypes)
Musculoskeletal Diseases,"Disorder of the musculoskeletal system, NOS",Synonym(Phenotypes)
Musculoskeletal Diseases,Musculo-skeletal disorder NOS,Synonym(Phenotypes)
Musculoskeletal Diseases,Musculoskeletal Disease,Synonym(Phenotypes)
Musculoskeletal Diseases,Musculoskeletal disorder,Synonym(Phenotypes)
PA445001,MeSH:D009140,External_vocabulary(Phenotypes)
PA445001,SnoMedCT:274149006,External_vocabulary(Phenotypes)
PA445001,SnoMedCT:928000,External_vocabulary(Phenotypes)
PA445001,UMLS:C0026857,External_vocabulary(Phenotypes)
PA445001,MedDRA:10048592,External_vocabulary(Phenotypes)
PA445001,NDFRT:N0000002067,External_vocabulary(Phenotypes)
Mutism,PA445003,Name-PharmGKB_Id(Phenotypes)
PA445003,Mutism,PharmGKB_Id-Name(Phenotypes)
Mutism,"Aphasia, Kussmaul",Synonym(Phenotypes)
Mutism,"Aphasia, Kussmaul's",Synonym(Phenotypes)
Mutism,Conversion Mutism,Synonym(Phenotypes)
Mutism,Conversion Mutisms,Synonym(Phenotypes)
Mutism,Elective Mutism,Synonym(Phenotypes)
Mutism,Elective Mutisms,Synonym(Phenotypes)
Mutism,Kussmaul Aphasia,Synonym(Phenotypes)
Mutism,Kussmaul's Aphasia,Synonym(Phenotypes)
Mutism,Kussmauls Aphasia,Synonym(Phenotypes)
Mutism,"Mutism, Conversion",Synonym(Phenotypes)
Mutism,"Mutism, Elective",Synonym(Phenotypes)
Mutism,"Mutism, Organic",Synonym(Phenotypes)
Mutism,"Mutism, Selective",Synonym(Phenotypes)
Mutism,"Mutism, Voluntary",Synonym(Phenotypes)
Mutism,Mutisms,Synonym(Phenotypes)
Mutism,"Mutisms, Conversion",Synonym(Phenotypes)
Mutism,"Mutisms, Elective",Synonym(Phenotypes)
Mutism,"Mutisms, Organic",Synonym(Phenotypes)
Mutism,"Mutisms, Voluntary",Synonym(Phenotypes)
Mutism,Organic Mutism,Synonym(Phenotypes)
Mutism,Organic Mutisms,Synonym(Phenotypes)
Mutism,Selective Mutism,Synonym(Phenotypes)
Mutism,Voluntary Mutism,Synonym(Phenotypes)
Mutism,Voluntary Mutisms,Synonym(Phenotypes)
PA445003,MeSH:D009155,External_vocabulary(Phenotypes)
PA445003,SnoMedCT:88052002,External_vocabulary(Phenotypes)
PA445003,UMLS:C0026884,External_vocabulary(Phenotypes)
PA445003,MedDRA:10028403,External_vocabulary(Phenotypes)
PA445003,NDFRT:N0000002069,External_vocabulary(Phenotypes)
Myalgia unspecified,PA157379134,Name-PharmGKB_Id(Phenotypes)
PA157379134,Myalgia unspecified,PharmGKB_Id-Name(Phenotypes)
Myalgia unspecified,Myalgia,Synonym(Phenotypes)
PA157379134,SnoMedCT:268010003,External_vocabulary(Phenotypes)
PA157379134,UMLS:C0231528,External_vocabulary(Phenotypes)
PA157379134,MedDRA:10028287,External_vocabulary(Phenotypes)
Myasthenia Gravis,PA445004,Name-PharmGKB_Id(Phenotypes)
PA445004,Myasthenia Gravis,PharmGKB_Id-Name(Phenotypes)
Myasthenia Gravis,Generalized Myasthenia Gravis,Synonym(Phenotypes)
Myasthenia Gravis,MG - Myasthenia gravis,Synonym(Phenotypes)
Myasthenia Gravis,"Myasthenia Gravis, Generalized",Synonym(Phenotypes)
Myasthenia Gravis,"Myasthenia Gravis, Ocular",Synonym(Phenotypes)
Myasthenia Gravis,Myasthenia gravis,Synonym(Phenotypes)
Myasthenia Gravis,Myasthenia gravis NOS,Synonym(Phenotypes)
Myasthenia Gravis,Ocular Myasthenia Gravis,Synonym(Phenotypes)
PA445004,MeSH:D009157,External_vocabulary(Phenotypes)
PA445004,SnoMedCT:193208002,External_vocabulary(Phenotypes)
PA445004,SnoMedCT:91637004,External_vocabulary(Phenotypes)
PA445004,UMLS:C0026896,External_vocabulary(Phenotypes)
PA445004,MedDRA:10028417,External_vocabulary(Phenotypes)
PA445004,NDFRT:N0000002070,External_vocabulary(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental",PA447060,Name-PharmGKB_Id(Phenotypes)
PA447060,"Myasthenia Gravis, Autoimmune, Experimental",PharmGKB_Id-Name(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental",Autoimmune Experimental Myasthenia Gravis,Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental","Experimental Autoimmune Myasthenia Gravis, Passive Transfer",Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental",Experimental Myasthenia,Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental",Experimental Myasthenia Gravis,Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental",Experimental Myasthenias,Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental","Myasthenia Gravis, Autoimmune Experimental",Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental","Myasthenia Gravis, Experimental",Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental","Myasthenia Gravis, Experimental Autoimmune",Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental","Myasthenia, Experimental",Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental","Myasthenias, Experimental",Synonym(Phenotypes)
"Myasthenia Gravis, Autoimmune, Experimental",Passive Transfer Experimental Autoimmune Myasthenia Gravis,Synonym(Phenotypes)
PA447060,MeSH:D020720,External_vocabulary(Phenotypes)
PA447060,UMLS:C0752087,External_vocabulary(Phenotypes)
PA447060,NDFRT:N0000004166,External_vocabulary(Phenotypes)
"Myasthenia Gravis, Neonatal",PA447122,Name-PharmGKB_Id(Phenotypes)
PA447122,"Myasthenia Gravis, Neonatal",PharmGKB_Id-Name(Phenotypes)
"Myasthenia Gravis, Neonatal",Antenatal Myasthenia Gravis,Synonym(Phenotypes)
"Myasthenia Gravis, Neonatal","Myasthenia Gravis, Antenatal",Synonym(Phenotypes)
"Myasthenia Gravis, Neonatal","Myasthenia Gravis, Neonatal, Persistent",Synonym(Phenotypes)
"Myasthenia Gravis, Neonatal","Myasthenia Gravis, Neonatal, Transient",Synonym(Phenotypes)
"Myasthenia Gravis, Neonatal","Myasthenia Gravis, Persistent, Neonatal",Synonym(Phenotypes)
"Myasthenia Gravis, Neonatal","Myasthenia Gravis, Transient, Neonatal",Synonym(Phenotypes)
"Myasthenia Gravis, Neonatal",Neonatal Myasthenia Gravis,Synonym(Phenotypes)
"Myasthenia Gravis, Neonatal","Neonatal Myasthenia Gravis, Persistent",Synonym(Phenotypes)
