PharmGKB_Id,Name,Alternate_names,Cross-reference,External_Vocabulary
PharmGKB:PA444760,"Leukemia, Myeloid, Acute","[""""""AML - Acute myeloblastic leukaemia"""""",""""""Acute Myeloblastic Leukemia"""""",""""""Acute Myeloblastic Leukemias"""""",""""""Acute Myelocytic Leukemia"""""",""""""Acute Myelocytic Leukemias"""""",""""""Acute Myelogenous Leukemia"""""",""""""Acute Myelogenous Leukemias"""""",""""""Acute granulocytic leukaemia"""""",""""""Acute myeloblastic leukemia"""""",""""""Acute myeloid leukaemia"""""",""""""Acute myeloid leukaemia - category"""""",""""""Acute myeloid leukaemia, disease"""""",""""""Acute myeloid leukemia"""""",""""""Acute myeloid leukemia - category"""""",""""""Acute myeloid leukemia, disease"""""",""""""Acute non-lymphocytic leukaemia"""""",""""""Acute non-lymphocytic leukemia"""""",""""""Leukemia, Acute Myeloblastic"""""",""""""Leukemia, Acute Myelocytic"""""",""""""Leukemia, Acute Myelogenous"""""",""""""Leukemia, Myeloblastic, Acute"""""",""""""Leukemia, Myelocytic, Acute"""""",""""""Leukemia, Myelogenous, Acute"""""",""""""Leukemia, Myeloid, Acute"""""",""""""Leukemia, Myeloid, Acute, M1"""""",""""""Leukemia, Myeloid, Acute, M2"""""",""""""Leukemias, Acute Myeloblastic"""""",""""""Leukemias, Acute Myelocytic"""""",""""""Leukemias, Acute Myelogenous"""""",""""""Myeloblastic Leukemia, Acute"""""",""""""Myeloblastic Leukemias, Acute"""""",""""""Myelocytic Leukemia, Acute"""""",""""""Myelocytic Leukemias, Acute"""""",""""""Myelogenous Leukemia, Acute"""""",""""""Myelogenous Leukemias, Acute"""""",""""""Myeloid Leukemia, Acute, M1"""""",""""""Myeloid Leukemia, Acute, M2""""""]","[""""""""""""]","[""""""MeSH:D015470"""""",""""""SnoMedCT:17788007"""""",""""""SnoMedCT:413443009"""""",""""""SnoMedCT:91861009"""""",""""""UMLS:C0023467"""""",""""""MedDRA:10000801"""""",""""""NDFRT:N0000003267""""""]"
PharmGKB:PA446175,"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative","[""""""Atypical chronic myeloid leukaemia, BCR/ABL negative"""""",""""""Atypical chronic myeloid leukemia, BCR/ABL negative"""""",""""""Atypical chronic myeloid leukemia, Philadelphia chromosome (Ph1) negative"""""",""""""Leukemia, Myelogenous, Ph1 Negative"""""",""""""Leukemia, Myelogenous, Ph1-Negative"""""",""""""Leukemia, Myeloid, Ph1 Negative"""""",""""""Leukemia, Myeloid, Ph1-Negative"""""",""""""Leukemia, Myeloid, Philadelphia Negative"""""",""""""Leukemia, Myeloid, Philadelphia-Negative"""""",""""""Leukemia, Ph1-Negative Myelogenous"""""",""""""Leukemia, Ph1-Negative Myeloid"""""",""""""Leukemia, Philadelphia-Negative Myeloid"""""",""""""Leukemias, Ph1-Negative Myelogenous"""""",""""""Leukemias, Ph1-Negative Myeloid"""""",""""""Leukemias, Philadelphia-Negative Myeloid"""""",""""""Myelogenous Leukemia, Ph1 Negative"""""",""""""Myelogenous Leukemia, Ph1-Negative"""""",""""""Myelogenous Leukemias, Ph1-Negative"""""",""""""Myeloid Leukemia, Ph1 Negative"""""",""""""Myeloid Leukemia, Ph1-Negative"""""",""""""Myeloid Leukemia, Philadelphia Negative"""""",""""""Myeloid Leukemia, Philadelphia-Negative"""""",""""""Myeloid Leukemias, Ph1-Negative"""""",""""""Myeloid Leukemias, Philadelphia-Negative"""""",""""""Ph1-Negative Myelogenous Leukemia"""""",""""""Ph1-Negative Myelogenous Leukemias"""""",""""""Ph1-Negative Myeloid Leukemia"""""",""""""Ph1-Negative Myeloid Leukemias"""""",""""""Philadelphia-Negative Myeloid Leukemia"""""",""""""Philadelphia-Negative Myeloid Leukemias""""""]","[""""""""""""]","[""""""MeSH:D054438"""""",""""""SnoMedCT:128826001"""""",""""""UMLS:C1292772"""""",""""""NDFRT:N0000181208""""""]"
PharmGKB:PA446183,"Leukemia, Myelomonocytic, Acute","[""""""Acute Myelomonocytic Leukemia"""""",""""""Acute Myelomonocytic Leukemias"""""",""""""Acute myelomonocytic leukaemia (clinical)"""""",""""""Acute myelomonocytic leukemia (clinical)"""""",""""""Acute myelomonocytic leukemia, FAB M4"""""",""""""Leukemia, Acute Myelomonocytic"""""",""""""Leukemia, Myeloid, Acute, M4"""""",""""""Leukemia, Myeloid, Naegeli-Type"""""",""""""Leukemia, Naegeli-Type Myeloid"""""",""""""Leukemias, Acute Myelomonocytic"""""",""""""Myeloid Leukemia, Acute, M4"""""",""""""Myeloid Leukemia, Naegeli Type"""""",""""""Myeloid Leukemia, Naegeli-Type"""""",""""""Myelomonocytic Leukemia, Acute"""""",""""""Myelomonocytic Leukemias, Acute"""""",""""""Naegeli-Type Myeloid Leukemia"""""",""""""[M]Acute myelomonocytic leukaemia""""""]","[""""""""""""]","[""""""MeSH:D015479"""""",""""""SnoMedCT:110005000"""""",""""""SnoMedCT:30962008"""""",""""""UMLS:C0023479"""""",""""""MedDRA:10000890"""""",""""""NDFRT:N0000003273""""""]"
PharmGKB:PA446182,"Leukemia, Myelomonocytic, Chronic","[""""""Chronic Myelomonocytic Leukemia"""""",""""""Chronic Myelomonocytic Leukemias"""""",""""""Chronic myelomonocytic leukaemia"""""",""""""Chronic myelomonocytic leukaemia in transformation [obs]"""""",""""""Chronic myelomonocytic leukaemia, Type I"""""",""""""Chronic myelomonocytic leukaemia, Type II"""""",""""""Chronic myelomonocytic leukemia"""""",""""""Chronic myelomonocytic leukemia in transformation [obs]"""""",""""""Chronic myelomonocytic leukemia, Type I"""""",""""""Chronic myelomonocytic leukemia, Type II"""""",""""""Leukemia, Chronic Myelomonocytic"""""",""""""Leukemias, Chronic Myelomonocytic"""""",""""""Myelomonocytic Leukemia, Chronic"""""",""""""Myelomonocytic Leukemias, Chronic""""""]","[""""""""""""]","[""""""MeSH:D015477"""""",""""""SnoMedCT:127225006"""""",""""""SnoMedCT:128831004"""""",""""""UMLS:C0023480"""""",""""""MedDRA:10009018"""""",""""""NDFRT:N0000003272""""""]"
PharmGKB:PA446177,"Leukemia, Nonlymphocytic, Acute","[""""""ANLL"""""",""""""Acute Nonlymphoblastic Leukemia"""""",""""""Acute Nonlymphoblastic Leukemias"""""",""""""Acute Nonlymphocytic Leukemia"""""",""""""Acute Nonlymphocytic Leukemias"""""",""""""Leukemia, Acute Nonlymphoblastic"""""",""""""Leukemia, Acute Nonlymphocytic"""""",""""""Leukemia, Nonlymphoblastic, Acute"""""",""""""Leukemias, Acute Nonlymphoblastic"""""",""""""Leukemias, Acute Nonlymphocytic"""""",""""""Nonlymphoblastic Leukemia, Acute"""""",""""""Nonlymphoblastic Leukemias, Acute"""""",""""""Nonlymphocytic Leukemia, Acute"""""",""""""Nonlymphocytic Leukemias, Acute""""""]","[""""""""""""]","[""""""UMLS:C0023467"""""",""""""NDFRT:N0000003267""""""]"
PharmGKB:PA444762,"Leukemia, Plasma Cell","[""""""Cell Leukemia, Plasma"""""",""""""Cell Leukemias, Plasma"""""",""""""Leukemia, Plasma Cell"""""",""""""Leukemia, Plasmacytic"""""",""""""Leukemias, Plasma Cell"""""",""""""Leukemias, Plasmacytic"""""",""""""Plasma Cell Leukemia"""""",""""""Plasma Cell Leukemias"""""",""""""Plasma cell leukaemia"""""",""""""Plasma cell leukaemia, disease"""""",""""""Plasma cell leukaemia, morphology"""""",""""""Plasma cell leukemia"""""",""""""Plasma cell leukemia without mention of remission"""""",""""""Plasma cell leukemia, disease"""""",""""""Plasma cell leukemia, morphology"""""",""""""Plasmacytic Leukemia"""""",""""""Plasmacytic Leukemias"""""",""""""Plasmacytic leukaemia"""""",""""""Plasmacytic leukemia"""""",""""""[M]Plasma cell leukemia""""""]","[""""""""""""]","[""""""MeSH:D007952"""""",""""""SnoMedCT:128922003"""""",""""""SnoMedCT:95210003"""""",""""""UMLS:C0023484"""""",""""""MedDRA:10024318"""""",""""""NDFRT:N0000001827""""""]"
PharmGKB:PA446168,"Leukemia, Prolymphocytic, T-Cell","[""""""Chronic T-Cell Leukemia"""""",""""""Chronic T-Cell Leukemias"""""",""""""Chronic T-Lymphocytic Leukemia"""""",""""""Chronic T-Lymphocytic Leukemias"""""",""""""Leukemia, Chronic T-Cell"""""",""""""Leukemia, Chronic T-Lymphocytic"""""",""""""Leukemia, Lymphocytic, Chronic, T Cell"""""",""""""Leukemia, Lymphocytic, Chronic, T-Cell"""""",""""""Leukemia, T Cell, Chronic"""""",""""""Leukemia, T-Cell, Chronic"""""",""""""Leukemias, Chronic T-Cell"""""",""""""Leukemias, Chronic T-Lymphocytic"""""",""""""Lymphocytic Leukemia, T Cell, Chronic"""""",""""""Lymphocytic Leukemia, T-Cell, Chronic"""""",""""""Prolymphocytic leukaemia, T-cell type"""""",""""""Prolymphocytic leukemia, T-cell type"""""",""""""T Cell Leukemia, Chronic"""""",""""""T Lymphocytic Leukemia, Chronic"""""",""""""T-Cell Leukemia, Chronic"""""",""""""T-Cell Leukemias, Chronic"""""",""""""T-Lymphocytic Leukemia, Chronic"""""",""""""T-Lymphocytic Leukemias, Chronic"""""",""""""T-cell prolymphocytic leukaemia"""""",""""""T-cell prolymphocytic leukemia""""""]","[""""""""""""]","[""""""MeSH:D015461"""""",""""""SnoMedCT:128821006"""""",""""""SnoMedCT:277567002"""""",""""""UMLS:C2363142"""""",""""""MedDRA:10042985"""""",""""""NDFRT:N0000003258""""""]"
PharmGKB:PA446180,"Leukemia, Promyelocytic, Acute","[""""""APL - Acute promyelocytic leukaemia"""""",""""""APL - Acute promyelocytic leukemia"""""",""""""APML - Acute promyelocytic leukaemia"""""",""""""APML - Acute promyelocytic leukemia"""""",""""""Acute Promyelocytic Leukemia"""""",""""""Acute Promyelocytic Leukemias"""""",""""""Acute myeloid leukaemia, PML/RAR-alpha"""""",""""""Acute myeloid leukemia, PML/RAR-alpha"""""",""""""Acute myeloid leukemia, t(15;17)(q22;q11-12)"""""",""""""Acute promyelocytic leukaemia (clinical)"""""",""""""Acute promyelocytic leukaemia, FAB M3"""""",""""""Acute promyelocytic leukaemia, PML/RAR-alpha"""""",""""""Acute promyelocytic leukaemia, t(15;17)(q22;q11-12)"""""",""""""Acute promyelocytic leukemia"""""",""""""Acute promyelocytic leukemia (clinical)"""""",""""""Acute promyelocytic leukemia, FAB M3"""""",""""""FAB M3"""""",""""""Leukemia, Acute Promyelocytic"""""",""""""Leukemia, Myeloid, Acute, M3"""""",""""""Leukemia, Progranulocytic"""""",""""""Leukemias, Acute Promyelocytic"""""",""""""Leukemias, Progranulocytic"""""",""""""M3 - Acute promyelocytic leukemia"""""",""""""Myeloid Leukemia, Acute, M3"""""",""""""Progranulocytic Leukemia"""""",""""""Progranulocytic Leukemias"""""",""""""Promyelocytic Leukemia, Acute"""""",""""""Promyelocytic Leukemias, Acute"""""",""""""[M]Acute promyelocytic leukaemia"""""",""""""[M]Acute promyelocytic leukemia""""""]","[""""""""""""]","[""""""MeSH:D015473"""""",""""""SnoMedCT:110004001"""""",""""""SnoMedCT:28950004"""""",""""""UMLS:C0023487"""""",""""""MedDRA:10001019"""""",""""""NDFRT:N0000003270""""""]"
PharmGKB:PA446165,"Leukemia, T-Cell","[""""""Leukemia, Lymphocytic, T Cell"""""",""""""Leukemia, Lymphocytic, T-Cell"""""",""""""Leukemia, Prolymphocytic, T-Cell"""""",""""""Leukemia, T Cell"""""",""""""Leukemia, T Lymphocytic"""""",""""""Leukemia, T-Cell"""""",""""""Leukemia, T-Cell Lymphocytic"""""",""""""Leukemia, T-Lymphocytic"""""",""""""Leukemias, T Lymphocytic"""""",""""""Leukemias, T-Cell"""""",""""""Leukemias, T-Cell Lymphocytic"""""",""""""Leukemias, T-Lymphocytic"""""",""""""Lymphocytic Leukemia, T"""""",""""""Lymphocytic Leukemia, T Cell"""""",""""""Lymphocytic Leukemia, T-Cell"""""",""""""Lymphocytic Leukemias, T"""""",""""""Lymphocytic Leukemias, T-Cell"""""",""""""Prolymphocytic leukaemia, T-cell type"""""",""""""Prolymphocytic leukemia, T-cell type"""""",""""""T Cell Leukemia"""""",""""""T Lymphocytic Leukemia"""""",""""""T Lymphocytic Leukemias"""""",""""""T-Cell Leukemia"""""",""""""T-Cell Leukemias"""""",""""""T-Cell Lymphocytic Leukemia"""""",""""""T-Cell Lymphocytic Leukemias"""""",""""""T-Lymphocytic Leukemia"""""",""""""T-Lymphocytic Leukemias"""""",""""""T-cell prolymphocytic leukaemia"""""",""""""T-cell prolymphocytic leukemia""""""]","[""""""""""""]","[""""""MeSH:D015458"""""",""""""UMLS:C0023492"""""",""""""NDFRT:N0000003255""""""]"
PharmGKB:PA446167,"Leukemia-Lymphoma, Adult T-Cell","[""""""ATLL"""""",""""""ATLLs"""""",""""""Adult T-Cell Leukemia"""""",""""""Adult T-Cell Leukemia-Lymphoma"""""",""""""Adult T-Cell Leukemia-Lymphomas"""""",""""""Adult T-Cell Leukemias"""""",""""""Adult T-cell leukaemia"""""",""""""Adult T-cell leukaemia/lymphoma"""""",""""""Adult T-cell leukaemia/lymphoma (clinical)"""""",""""""Adult T-cell leukemia"""""",""""""Adult T-cell leukemia/lymphoma"""""",""""""Adult T-cell lymphoma/leukemia"""""",""""""HTLV Associated Leukemia Lymphoma"""""",""""""HTLV I Associated T Cell Leukemia Lymphoma"""""",""""""HTLV-Associated Leukemia-Lymphoma"""""",""""""HTLV-Associated Leukemia-Lymphomas"""""",""""""HTLV-I-Associated T-Cell Leukemia-Lymphoma"""""",""""""HTLV-I-Associated T-Cell Leukemia-Lymphomas"""""",""""""Human T Cell Leukemia Lymphoma"""""",""""""Human T Lymphotropic Virus Associated Leukemia Lymphoma"""""",""""""Human T Lymphotropic Virus-Associated Leukemia-Lymphoma"""""",""""""Human T-Cell Leukemia-Lymphoma"""""",""""""Human T-Cell Leukemia-Lymphomas"""""",""""""Leukemia Lymphoma, Adult T Cell"""""",""""""Leukemia Lymphoma, T Cell, Acute, HTLV I Associated"""""",""""""Leukemia, Adult T Cell"""""",""""""Leukemia, Adult T-Cell"""""",""""""Leukemia-Lymphoma, Adult T-Cell"""""",""""""Leukemia-Lymphoma, HTLV-Associated"""""",""""""Leukemia-Lymphoma, HTLV-I-Associated T-Cell"""""",""""""Leukemia-Lymphoma, Human T-Cell"""""",""""""Leukemia-Lymphoma, T-Cell, Acute, HTLV-I-Associated"""""",""""""Leukemia-Lymphomas, Adult T-Cell"""""",""""""Leukemia-Lymphomas, HTLV-Associated"""""",""""""Leukemia-Lymphomas, HTLV-I-Associated T-Cell"""""",""""""Leukemia-Lymphomas, Human T-Cell"""""",""""""Leukemias, Adult T-Cell"""""",""""""T Cell Leukemia Lymphoma, Adult"""""",""""""T Cell Leukemia Lymphoma, HTLV I Associated"""""",""""""T Cell Leukemia, Adult"""""",""""""T-Cell Leukemia, Adult"""""",""""""T-Cell Leukemia-Lymphoma, Adult"""""",""""""T-Cell Leukemia-Lymphoma, HTLV-I-Associated"""""",""""""T-Cell Leukemia-Lymphoma, Human"""""",""""""T-Cell Leukemia-Lymphomas, Adult"""""",""""""T-Cell Leukemia-Lymphomas, HTLV-I-Associated"""""",""""""T-Cell Leukemia-Lymphomas, Human"""""",""""""T-Cell Leukemias, Adult"""""",""""""[M]Adult T-cell leukaemia/lymphoma"""""",""""""[M]Adult T-cell leukemia/lymphoma""""""]","[""""""""""""]","[""""""MeSH:D015459"""""",""""""SnoMedCT:110007008"""""",""""""SnoMedCT:188729005"""""",""""""SnoMedCT:77430005"""""",""""""UMLS:C0023493"""""",""""""MedDRA:10001412"""""",""""""NDFRT:N0000003256""""""]"
PharmGKB:PA444767,Leukocytosis,"[""""""Increased blood leucocyte number"""""",""""""Increased blood leukocyte number"""""",""""""Leucocytosis"""""",""""""Leucocytosis, NOS"""""",""""""Leukocytoses"""""",""""""Leukocytosis, NOS"""""",""""""Pleocytoses"""""",""""""Pleocytosis""""""]","[""""""""""""]","[""""""MeSH:D007964"""""",""""""SnoMedCT:111583006"""""",""""""SnoMedCT:414478003"""""",""""""UMLS:C0023518"""""",""""""MedDRA:10024279"""""",""""""NDFRT:N0000001832""""""]"
PharmGKB:PA444768,"Leukodystrophy, Globoid Cell","[""""""Classic Globoid Cell Leukodystrophy"""""",""""""Deficiency Disease, Galactosylceramidase"""""",""""""Deficiency Disease, Galactosylceramide beta Galactosidase"""""",""""""Deficiency Disease, Galactosylceramide-beta-Galactosidase"""""",""""""Deficiency Diseases, Galactosylceramidase"""""",""""""Deficiency Diseases, Galactosylceramide-beta-Galactosidase"""""",""""""Diffuse Globoid Body Sclerosis"""""",""""""Diffuse globoid body sclerosis"""""",""""""Diffuse globoid cell cerebral sclerosis"""""",""""""Disease, Galactosylceramidase Deficiency"""""",""""""Disease, Galactosylceramide-beta-Galactosidase Deficiency"""""",""""""Diseases, Galactosylceramidase Deficiency"""""",""""""Diseases, Galactosylceramide-beta-Galactosidase Deficiency"""""",""""""Early Onset Globoid Cell Leukodystrophy"""""",""""""Early-Onset Globoid Cell Leukodystrophy"""""",""""""GCL - Globoid cell leucodystrophy"""""",""""""Galactocerebroside beta-galactosidase deficiency"""""",""""""Galactosylceramidase Deficiency Disease"""""",""""""Galactosylceramidase Deficiency Diseases"""""",""""""Galactosylceramide beta-galactosidase deficiency"""""",""""""Galactosylceramide-beta-Galactosidase Deficiency Disease"""""",""""""Galactosylceramide-beta-Galactosidase Deficiency Diseases"""""",""""""Globoid Body Sclerosis, Diffuse"""""",""""""Globoid Cell Leukodystrophies"""""",""""""Globoid Cell Leukodystrophy"""""",""""""Globoid Leukodystrophies"""""",""""""Globoid Leukodystrophy"""""",""""""Globoid cell leucodystrophy"""""",""""""Infantile Globoid Cell Leukodystrophy"""""",""""""Krabbe Disease"""""",""""""Krabbe Leukodystrophy"""""",""""""Krabbe disease"""""",""""""Krabbe leucodystrophy"""""",""""""Krabbe's Disease"""""",""""""Krabbe's Leukodystrophy"""""",""""""Krabbe's leukodystrophy"""""",""""""Krabbes Disease"""""",""""""Krabbes Leukodystrophy"""""",""""""Late Onset Globoid Cell Leukodystrophy"""""",""""""Late-Onset Globoid Cell Leukodystrophy"""""",""""""Leukodystrophies, Globoid"""""",""""""Leukodystrophies, Globoid Cell"""""",""""""Leukodystrophy, Globoid"""""",""""""Leukodystrophy, Globoid Cell, Classic"""""",""""""Leukodystrophy, Globoid Cell, Early-Onset"""""",""""""Leukodystrophy, Globoid Cell, Infantile"""""",""""""Leukodystrophy, Globoid Cell, Late-Onset"""""",""""""Leukodystrophy, Krabbe"""""",""""""Leukodystrophy, Krabbe's""""""]","[""""""""""""]","[""""""MeSH:D007965"""""",""""""SnoMedCT:192782005"""""",""""""UMLS:C0023521"""""",""""""MedDRA:10017611"""""",""""""NDFRT:N0000001833""""""]"
PharmGKB:PA444769,"Leukodystrophy, Metachromatic","[""""""ARSA - Arylsulfatase A deficiency"""""",""""""Arylsulfatase A Deficiency Disease"""""",""""""Arylsulphatase A deficiency"""""",""""""Cerebroside Sulphatase Deficiency Disease"""""",""""""Cerebroside sulfatase deficiency"""""",""""""Cerebroside sulphatase deficiency"""""",""""""Deficiency Disease, Arylsulfatase A"""""",""""""Deficiency Disease, Cerebroside Sulphatase"""""",""""""Familial progressive cerebral sclerosis"""""",""""""Greenfield Disease"""""",""""""Greenfield's Disease"""""",""""""Leukodystrophies, Metachromatic"""""",""""""Leukodystrophy, Metachromatic, Adult"""""",""""""Leukodystrophy, Metachromatic, Juvenile"""""",""""""Leukodystrophy, Metachromatic, Late Infantile"""""",""""""Leukodystrophy, Metachromatic, Type I"""""",""""""Leukodystrophy, Metachromatic, Type III"""""",""""""Lipidosis, Sulfatide"""""",""""""MLD"""""",""""""MLD - Metachromatic leucodystrophy"""""",""""""Metachromatic Leukodystrophies"""""",""""""Metachromatic Leukodystrophy"""""",""""""Metachromatic leucodystrophy"""""",""""""Metachromatic leukoencephaly"""""",""""""Severe deficiency of arylsulphatase"""""",""""""Sulfatide Lipidosis"""""",""""""Sulfatide lipidosis"""""",""""""Sulfatidoses"""""",""""""Sulfatidosis"""""",""""""Sulphatide lipidosis"""""",""""""van Bogaert-Nijssen disease""""""]","[""""""""""""]","[""""""MeSH:D007966"""""",""""""SnoMedCT:238031009"""""",""""""SnoMedCT:396338004"""""",""""""SnoMedCT:66521008"""""",""""""UMLS:C0023522"""""",""""""MedDRA:10067609"""""",""""""NDFRT:N0000001834""""""]"
PharmGKB:PA444771,"Leukoencephalopathy, Progressive Multifocal","[""""""Encephalitis, JC Polyomavirus"""""",""""""Encephalopathies, JC Polyomavirus"""""",""""""Encephalopathy, JC Polyomavirus"""""",""""""JC Polyomavirus Encephalitis"""""",""""""JC Polyomavirus Encephalopathy"""""",""""""Leukoencephalopathies, Progressive Multifocal"""""",""""""Multifocal Leukoencephalopathies, Progressive"""""",""""""Multifocal Leukoencephalopathy, Progressive"""""",""""""Multifocal leucoencephalopathy"""""",""""""Multifocal leukoencephalopathy"""""",""""""Multifocal leukoencephalopathy, NOS"""""",""""""PML - Progressive multifocal leucoencephalopathy"""""",""""""PML - Progressive multifocal leukoencephalopathy"""""",""""""PMLE - Progressive multifocal leucoencephalopathy"""""",""""""PMLE - Progressive multifocal leukoencephalopathy"""""",""""""Progressive Multifocal Leukoencephalopathies"""""",""""""Progressive Multifocal Leukoencephalopathy"""""",""""""Progressive multifocal leucoencephalopathy""""""]","[""""""""""""]","[""""""MeSH:D007968"""""",""""""SnoMedCT:22255007"""""",""""""UMLS:C0023524"""""",""""""MedDRA:10036806"""""",""""""NDFRT:N0000001836""""""]"
PharmGKB:PA444773,Leukopenia,"[""""""Decreased blood leucocyte number"""""",""""""Decreased blood leukocyte number"""""",""""""Leucocytopenia"""""",""""""Leucopenia"""""",""""""Leukocytopenia"""""",""""""Leukocytopenias"""""",""""""Leukopenias""""""]","[""""""""""""]","[""""""MeSH:D007970"""""",""""""SnoMedCT:419188005"""""",""""""SnoMedCT:84828003"""""",""""""UMLS:C0023530"""""",""""""MedDRA:10068178"""""",""""""NDFRT:N0000001838""""""]"
